8.400000000000007461e-02,2.789999999999999147e-01,4.459999999999999520e-01,4.210000000000000409e-01,4.879999999999999893e-01,5.010000000000000009e-01,7.670000000000000151e-01
0.000000000000000000e+00,1.200000000000001066e-02,3.800000000000001155e-01,4.620000000000000773e-01,3.920000000000000151e-01,3.760000000000001119e-01,3.050000000000001599e-01
